sip,sport,dip,dport,proto,first_timestamp,total_time,pkt_fwd_count,pl_fwd_count,last_timestamp_fwd,pl_len_fwd_mean,pl_len_fwd_stdev,pl_len_fwd_total,pl_len_fwd_min,pl_len_fwd_max,pkt_len_fwd_mean,pkt_len_fwd_stdev,pkt_len_fwd_total,pkt_len_fwd_min,pkt_len_fwd_max,pkt_bwd_count,pl_bwd_count,last_timestamp_bwd,pl_len_bwd_mean,pl_len_bwd_stdev,pl_len_bwd_total,pl_len_bwd_min,pl_len_bwd_max,pkt_len_bwd_mean,pkt_len_bwd_stdev,pkt_len_bwd_total,pkt_len_bwd_min,pkt_len_bwd_max,dd,dn,dns,ds,application,app,traffic_type,label,pkt_flow_fwd_count,pkt_flow_bwd_count,pl_flow_fwd_count,pl_flow_bwd_count,pkt_count_ratio,pkt_bytes_ratio,pl_count_ratio,pl_bytes_ratio,time_difference_seconds,bucket
192.168.3.75,59298,192.168.0.1,53,17,1721798897,134,2,2,1721798897656772,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721798897656906,116.0,0.0,232,116,116,144.0,0.0,288,144,144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.25,0.6666666666666666,3.2222222222222223,5295,176
192.168.3.75,55911,192.168.0.1,53,17,1721798897,843335,8,8,1721798898499748,42.25,12.00781,338,34,63,70.25,12.00781,562,62,91,8,8,1721798898508312,165.0,82.25266,1320,87,301,193.0,82.25266,1544,115,329,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8888888888888888,2.7473309608540926,0.8888888888888888,3.905325443786982,5295,176
192.168.3.75,62429,192.168.0.1,53,6,1721798897,6872,5,1,1721798897764703,36.0,0.0,36,36,36,49.6,13.9942875,248,40,76,5,1,1721798897764608,36.0,0.0,36,36,36,49.6,13.9942875,248,40,76,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8333333333333334,1.0,0.5,1.0,5295,176
192.168.3.75,57234,192.168.0.1,53,17,1721798897,297,2,2,1721798897740598,34.0,0.0,68,34,34,62.0,0.0,124,62,62,2,2,1721798897740895,34.0,0.0,68,34,34,62.0,0.0,124,62,62,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,5295,176
192.168.3.75,61426,192.168.0.1,53,17,1721798897,21431,2,2,1721798897460426,45.0,0.0,90,45,45,73.0,0.0,146,73,73,2,2,1721798897481857,61.0,0.0,122,61,61,89.0,0.0,178,89,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2191780821917808,0.6666666666666666,1.3555555555555556,5295,176
192.168.3.75,65049,192.168.0.1,53,17,1721798897,52336,2,2,1721798897664136,30.0,0.0,60,30,30,58.0,0.0,116,58,58,2,2,1721798897716472,69.0,0.0,138,69,69,97.0,0.0,194,97,97,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.6724137931034482,0.6666666666666666,2.3,5295,176
192.168.3.75,59403,192.168.0.1,53,17,1721798897,195779,4,4,1721798897655706,38.0,1.0,152,37,39,66.0,1.0,264,65,67,4,4,1721798897656052,66.0,11.0,264,55,77,94.0,11.0,376,83,105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.4242424242424243,0.8,1.736842105263158,5295,176
192.168.3.75,59977,192.168.0.1,53,17,1721798897,167,2,2,1721798897656383,34.0,0.0,68,34,34,62.0,0.0,124,62,62,2,2,1721798897656550,79.0,0.0,158,79,79,107.0,0.0,214,107,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.7258064516129032,0.6666666666666666,2.323529411764706,5295,176
192.168.3.75,59655,192.168.0.1,53,17,1721798897,170842758,8,8,1721798898200447,42.75,8.317903,342,36,57,70.75,8.317903,566,64,85,8,8,1721799068507416,78.75,39.98984,630,55,148,106.75,39.98984,854,83,176,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8888888888888888,1.5088339222614842,0.8888888888888888,1.8421052631578947,5295,176
192.168.0.223,38367,192.168.0.1,53,17,1721798898,333,2,2,1721798898217707,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721798898218040,49.0,0.0,98,49,49,77.0,0.0,154,77,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2622950819672132,0.6666666666666666,1.4848484848484849,5296,176
192.168.0.223,52576,192.168.0.1,53,17,1721798898,211,2,2,1721798898218534,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721798898218744,79.0,0.0,158,79,79,107.0,0.0,214,107,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.7540983606557377,0.6666666666666666,2.393939393939394,5296,176
192.168.0.119,62770,192.168.0.1,53,17,1721798898,311,2,2,1721798898691333,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721798898691644,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,5296,176
192.168.3.75,51964,192.168.0.1,53,17,1721798898,4037,2,2,1721798898505451,63.0,0.0,126,63,63,91.0,0.0,182,91,91,2,2,1721798898509488,259.0,0.0,518,259,259,287.0,0.0,574,287,287,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.1538461538461537,0.6666666666666666,4.111111111111111,5296,176
192.168.3.75,62322,192.168.0.1,53,17,1721798899,165096285,6,6,1721798903091051,41.0,0.0,246,41,41,69.0,0.0,414,69,69,6,6,1721799064880847,41.0,0.0,246,41,41,69.0,0.0,414,69,69,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,5297,176
192.168.3.75,56436,192.168.0.1,53,17,1721798899,77399,4,4,1721798899865930,36.0,0.0,144,36,36,64.0,0.0,256,64,64,4,4,1721798899866055,116.0,0.0,464,116,116,144.0,0.0,576,144,144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,2.25,0.8,3.2222222222222223,5297,176
192.168.3.75,53573,192.168.0.1,53,17,1721798899,168722472,6,6,1721798899865689,43.333332,9.8770275,260,34,57,71.333336,9.877003,428,62,85,6,6,1721799068507469,80.333336,34.42221,482,55,129,108.333336,34.42221,650,83,157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.5186915887850467,0.8571428571428571,1.853846153846154,5297,176
192.168.3.75,64019,192.168.0.1,53,17,1721798899,318,2,2,1721798899868617,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721798899868935,148.0,0.0,296,148,148,176.0,0.0,352,176,176,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.75,0.6666666666666666,4.111111111111111,5297,176
192.168.3.75,64163,192.168.0.1,53,17,1721798899,80127,4,4,1721798899864210,41.5,0.5,166,41,42,69.5,0.5,278,69,70,4,4,1721798899864510,206.0,21.0,824,185,227,234.0,21.0,936,213,255,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,3.366906474820144,0.8,4.963855421686747,5297,176
192.168.3.75,53356,192.168.0.1,53,17,1721798900,3023435,6,6,1721798903089782,45.0,0.0,270,45,45,73.0,0.0,438,73,73,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,0,1,0,0.0,0.0,0.0,0.0,5298,176
192.168.0.114,64793,192.168.0.1,53,17,1721798900,32460,4,4,1721798900480308,36.0,0.0,144,36,36,64.0,0.0,256,64,64,4,4,1721798900482342,112.0,0.0,448,112,112,140.0,0.0,560,140,140,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,2.1875,0.8,3.111111111111111,5298,176
192.168.3.75,64812,192.168.0.1,53,17,1721798900,168021109,2,2,1721798900486333,57.0,0.0,114,57,57,85.0,0.0,170,85,85,2,2,1721799068507442,57.0,0.0,114,57,57,85.0,0.0,170,85,85,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,5298,176
192.168.3.75,57569,192.168.0.1,53,17,1721798900,799117,4,4,1721798901557366,36.0,1.0,144,35,37,64.0,1.0,256,63,65,4,4,1721798901559022,177.0,38.0,708,139,215,205.0,38.0,820,167,243,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,3.203125,0.8,4.916666666666667,5298,176
192.168.3.75,59054,192.168.0.1,53,17,1721798901,166734061,2,2,1721798901773717,57.0,0.0,114,57,57,85.0,0.0,170,85,85,2,2,1721799068507778,57.0,0.0,114,57,57,85.0,0.0,170,85,85,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,5299,176
192.168.0.223,47679,192.168.0.1,53,17,1721798901,283,2,2,1721798901399660,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721798901399943,79.0,0.0,158,79,79,107.0,0.0,214,107,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.7540983606557377,0.6666666666666666,2.393939393939394,5299,176
192.168.3.75,51914,192.168.0.1,53,17,1721798901,78059,4,4,1721798902011094,40.5,8.5,162,32,49,68.5,8.5,274,60,77,4,4,1721798902015409,133.0,4.0,532,129,137,161.0,4.0,644,157,165,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,2.3503649635036497,0.8,3.2839506172839505,5299,176
192.168.0.223,44207,192.168.0.1,53,17,1721798901,323,2,2,1721798901398938,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721798901399261,49.0,0.0,98,49,49,77.0,0.0,154,77,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2622950819672132,0.6666666666666666,1.4848484848484849,5299,176
192.168.3.75,51815,192.168.0.1,53,17,1721798901,3290,2,2,1721798901598180,49.0,0.0,98,49,49,77.0,0.0,154,77,77,2,2,1721798901601470,183.0,0.0,366,183,183,211.0,0.0,422,211,211,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.74025974025974,0.6666666666666666,3.7346938775510203,5299,176
192.168.3.75,57011,192.168.0.1,53,17,1721798901,11361,2,2,1721798901598977,46.0,0.0,92,46,46,74.0,0.0,148,74,74,2,2,1721798901610338,126.0,0.0,252,126,126,154.0,0.0,308,154,154,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.081081081081081,0.6666666666666666,2.739130434782609,5299,176
192.168.3.75,52425,192.168.0.1,53,17,1721798901,156,2,2,1721798901572030,37.0,0.0,74,37,37,65.0,0.0,130,65,65,2,2,1721798901572186,191.0,0.0,382,191,191,219.0,0.0,438,219,219,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.3692307692307693,0.6666666666666666,5.162162162162162,5299,176
192.168.3.75,63486,192.168.0.1,53,17,1721798902,440796,4,4,1721798902473328,46.5,6.5,186,40,53,74.5,6.5,298,68,81,4,4,1721798902476467,136.0,37.0,544,99,173,164.0,37.0,656,127,201,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,2.2013422818791946,0.8,2.924731182795699,5300,176
192.168.3.75,56337,192.168.0.1,53,17,1721798902,606001,12,12,1721798903312048,40.333332,10.90362,484,28,60,68.333336,10.903608,820,56,88,12,12,1721798903312210,87.5,30.647186,1050,63,153,115.5,30.647186,1386,91,181,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.9230769230769231,1.6902439024390243,0.9230769230769231,2.169421487603306,5300,176
192.168.3.75,52433,192.168.0.1,53,17,1721798902,162205215,10,10,1721798912954893,39.6,2.8000157,396,34,41,67.6,2.8000593,676,62,69,10,10,1721799064880908,71.6,56.80704,716,41,185,99.6,56.80704,996,69,213,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.9090909090909091,1.4733727810650887,0.9090909090909091,1.8080808080808082,5300,176
192.168.3.75,52064,192.168.0.1,53,17,1721798902,16404,2,2,1721798902039200,53.0,0.0,106,53,53,81.0,0.0,162,81,81,2,2,1721798902055604,218.0,0.0,436,218,218,246.0,0.0,492,246,246,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.037037037037037,0.6666666666666666,4.113207547169812,5300,176
192.168.3.75,61817,192.168.0.1,53,17,1721798902,180348,6,6,1721798902882711,42.666668,12.918545,256,29,60,70.666664,12.918559,424,57,88,6,6,1721798902882859,106.666664,66.50481,640,45,199,134.66667,66.50478,808,73,227,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.9056603773584906,0.8571428571428571,2.5,5300,176
192.168.0.119,51739,192.168.0.1,53,17,1721798903,320,2,2,1721798903486980,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721798903487300,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,5301,176
192.168.3.172,57703,192.168.0.1,53,17,1721798903,209,2,2,1721798903282915,45.0,0.0,90,45,45,73.0,0.0,146,73,73,2,2,1721798903283123,110.0,0.0,220,110,110,138.0,0.0,276,138,138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.8904109589041096,0.6666666666666666,2.4444444444444446,5301,176
192.168.3.75,51824,192.168.0.1,53,17,1721798903,104447,8,8,1721798903435158,33.25,2.1650636,266,32,37,61.25,2.1650636,490,60,65,8,8,1721798903435460,73.25,10.034316,586,64,88,101.25,10.034316,810,92,116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8888888888888888,1.653061224489796,0.8888888888888888,2.2030075187969924,5301,176
192.168.3.172,56202,192.168.0.1,53,17,1721798903,1943,2,2,1721798903276693,44.0,0.0,88,44,44,72.0,0.0,144,72,72,2,2,1721798903278636,193.0,0.0,386,193,193,221.0,0.0,442,221,221,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.0694444444444446,0.6666666666666666,4.386363636363637,5301,176
192.168.3.75,56824,192.168.0.1,53,17,1721798903,41800,2,2,1721798903696482,34.0,0.0,68,34,34,62.0,0.0,124,62,62,2,2,1721798903738282,129.0,0.0,258,129,129,157.0,0.0,314,157,157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.532258064516129,0.6666666666666666,3.7941176470588234,5301,176
192.168.3.172,58192,192.168.0.1,53,17,1721798903,47751,2,2,1721798903276696,44.0,0.0,88,44,44,72.0,0.0,144,72,72,2,2,1721798903324447,147.0,0.0,294,147,147,175.0,0.0,350,175,175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.4305555555555554,0.6666666666666666,3.340909090909091,5301,176
192.168.0.65,60126,192.168.0.1,53,6,1721798904,7963,6,2,1721798904153101,20.0,18.0,40,2,38,48.666668,13.792106,292,40,78,6,1,1721798904152634,127.0,0.0,127,127,127,63.166668,46.641956,379,40,167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.297945205479452,0.3333333333333333,3.175,5302,176
192.168.0.65,60127,192.168.0.1,53,6,1721798904,1155,6,2,1721798904216961,18.5,16.5,37,2,35,48.166668,12.733378,289,40,75,6,1,1721798904216858,53.0,0.0,53,53,53,50.833332,19.359898,305,40,93,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.055363321799308,0.3333333333333333,1.4324324324324325,5302,176
192.168.0.65,60128,192.168.0.1,53,6,1721798904,1095,6,2,1721798904216985,18.5,16.5,37,2,35,48.166668,12.733378,289,40,75,6,1,1721798904216892,94.0,0.0,94,94,94,57.666668,34.41737,346,40,134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1972318339100345,0.3333333333333333,2.5405405405405403,5302,176
192.168.3.75,50127,192.168.0.1,53,17,1721798904,8755823,16,16,1721798912691544,42.375,6.04023,678,33,54,70.375,6.04023,1126,61,82,16,16,1721798912775136,154.125,86.14441,2466,49,303,182.125,86.14441,2914,77,331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.9411764705882353,2.5879218472468914,0.9411764705882353,3.6371681415929205,5302,176
192.168.0.65,60125,192.168.0.1,53,6,1721798904,25903,6,2,1721798904170949,20.0,18.0,40,2,38,48.666668,13.792106,292,40,78,6,1,1721798904170810,86.0,0.0,86,86,86,56.333332,31.462503,338,40,126,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1575342465753424,0.3333333333333333,2.15,5302,176
192.168.0.119,49446,192.168.0.1,53,17,1721798908,192905334,6,6,1721798911279630,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721799101174071,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,5306,176
192.168.0.65,60129,192.168.0.1,53,6,1721798908,1908,6,2,1721798908480950,19.5,17.5,39,2,37,48.5,13.438127,291,40,77,6,1,1721798908480805,79.0,0.0,79,79,79,55.166668,28.881458,331,40,119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1374570446735395,0.3333333333333333,2.0256410256410255,5306,176
192.168.0.65,60130,192.168.0.1,53,6,1721798908,35689,6,2,1721798908515139,19.5,17.5,39,2,37,48.5,13.438127,291,40,77,6,1,1721798908514411,113.0,0.0,113,113,113,60.833332,41.450443,365,40,153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.254295532646048,0.3333333333333333,2.8974358974358974,5306,176
192.168.0.65,60132,192.168.0.1,53,6,1721798913,16223,6,2,1721798913447454,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721798913447270,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,5311,177
192.168.0.65,60131,192.168.0.1,53,6,1721798913,1560,6,2,1721798913432683,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721798913432542,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,5311,177
192.168.3.75,64502,192.168.0.1,53,17,1721798914,647640,4,4,1721798914631561,43.5,9.5,174,34,53,71.5,9.5,286,62,81,4,4,1721798914661691,110.0,23.0,440,87,133,138.0,23.0,552,115,161,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.93006993006993,0.8,2.528735632183908,5312,177
192.168.3.75,50714,192.168.0.1,53,17,1721798914,50371,2,2,1721798914702428,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721798914752799,76.0,0.0,152,76,76,104.0,0.0,208,104,104,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.5072463768115942,0.6666666666666666,1.853658536585366,5312,177
192.168.0.119,54332,192.168.0.1,53,17,1721798915,185890345,6,6,1721798918299447,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721799101174241,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,5313,177
192.168.0.65,60134,192.168.0.1,53,6,1721798915,23908,6,2,1721798915735091,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721798915734956,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,5313,177
192.168.3.75,63218,192.168.0.1,53,17,1721798915,208245478,12,12,1721798935005996,38.666668,3.2998173,464,34,41,66.666664,3.2998726,800,62,69,12,12,1721799124080125,65.333336,53.717365,784,34,185,93.333336,53.71737,1120,62,213,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.9230769230769231,1.4,0.9230769230769231,1.6896551724137931,5313,177
192.168.3.75,64029,192.168.0.1,53,17,1721798915,44778,2,2,1721798915941749,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721798915986527,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.25,0.6666666666666666,1.4444444444444444,5313,177
192.168.0.65,60133,192.168.0.1,53,6,1721798915,16265,6,2,1721798915727362,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721798915727240,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,5313,177
192.168.3.75,60869,192.168.0.1,53,17,1721798916,2825045,6,6,1721798918922498,42.0,7.483315,252,32,50,70.0,7.483315,420,60,78,6,6,1721798918930329,167.0,35.590252,1002,117,197,195.0,35.59028,1170,145,225,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,2.7857142857142856,0.8571428571428571,3.9761904761904763,5314,177
192.168.0.114,54354,192.168.0.1,53,17,1721798918,54634616,6,6,1721798921463694,51.0,0.0,306,51,51,79.0,0.0,474,79,79,6,6,1721798973096857,51.0,0.0,306,51,51,79.0,0.0,474,79,79,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,5316,177
192.168.3.75,58303,192.168.0.1,53,17,1721798919,12521,2,2,1721798919026689,53.0,0.0,106,53,53,81.0,0.0,162,81,81,2,2,1721798919039210,179.0,0.0,358,179,179,207.0,0.0,414,207,207,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.5555555555555554,0.6666666666666666,3.3773584905660377,5317,177
192.168.3.75,62848,192.168.0.1,53,17,1721798920,484964,6,6,1721798921019768,44.0,0.0,264,44,44,72.0,0.0,432,72,72,6,6,1721798921019962,108.0,33.941124,648,60,132,136.0,33.941124,816,88,160,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.8888888888888888,0.8571428571428571,2.4545454545454546,5318,177
192.168.3.75,59077,192.168.0.1,53,17,1721798920,139759,4,4,1721798920533862,41.0,8.0,164,33,49,69.0,8.0,276,61,77,4,4,1721798920535171,93.0,44.0,372,49,137,121.0,44.0,484,77,165,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.7536231884057971,0.8,2.268292682926829,5318,177
192.168.3.75,54991,192.168.0.1,53,17,1721798920,10670,2,2,1721798920330521,49.0,0.0,98,49,49,77.0,0.0,154,77,77,2,2,1721798920341191,137.0,0.0,274,137,137,165.0,0.0,330,165,165,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.142857142857143,0.6666666666666666,2.795918367346939,5318,177
192.168.3.75,57024,192.168.0.1,53,17,1721798921,6274681,22,22,1721798927499345,42.727272,7.0593796,940,33,54,70.72727,7.0593534,1556,61,82,22,22,1721798927542737,94.09091,49.514835,2070,49,187,122.09091,49.514824,2686,77,215,Unknown,Unknown,Unknown,Unknown,Discord,Discord,Unknown,dns,1,1,1,1,0.9565217391304348,1.7262210796915167,0.9565217391304348,2.202127659574468,5319,177
192.168.0.119,49964,192.168.0.1,53,17,1721798922,34413,2,2,1721798922315609,50.0,0.0,100,50,50,78.0,0.0,156,78,78,2,2,1721798922350022,173.0,0.0,346,173,173,201.0,0.0,402,201,201,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.576923076923077,0.6666666666666666,3.46,5320,177
192.168.0.119,61117,192.168.0.1,53,17,1721798924,176451283,6,6,1721798927727204,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721799101175147,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,5322,177
192.168.0.114,54968,192.168.0.1,53,17,1721798925,225,2,2,1721798925465024,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721798925465249,112.0,0.0,224,112,112,140.0,0.0,280,140,140,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.1875,0.6666666666666666,3.111111111111111,5323,177
192.168.0.29,54471,192.168.0.1,53,17,1721798926,263,2,2,1721798926475314,42.0,0.0,84,42,42,70.0,0.0,140,70,70,2,2,1721798926475577,123.0,0.0,246,123,123,151.0,0.0,302,151,151,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.157142857142857,0.6666666666666666,2.9285714285714284,5324,177
192.168.0.29,51112,192.168.0.1,53,17,1721798926,4303,2,2,1721798926377136,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721798926381439,239.0,0.0,478,239,239,267.0,0.0,534,267,267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.985074626865672,0.6666666666666666,6.128205128205129,5324,177
192.168.0.29,51024,192.168.0.1,53,17,1721798926,28060,2,2,1721798926470363,45.0,0.0,90,45,45,73.0,0.0,146,73,73,2,2,1721798926498423,175.0,0.0,350,175,175,203.0,0.0,406,203,203,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.780821917808219,0.6666666666666666,3.888888888888889,5324,177
